Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md,
IRQ|Iraq,368,Agricultural water withdrawal as % of total renewable water resources,4273,1987,44.23770309,I,,0
IRQ|Iraq,368,Agricultural water withdrawal as % of total renewable water resources,4273,1992,46.63253951,I,,0
IRQ|Iraq,368,Agricultural water withdrawal as % of total renewable water resources,4273,1997,53.65457378,I,,0
IRQ|Iraq,368,Agricultural water withdrawal as % of total renewable water resources,4273,2002,55.41954151,I,,0
IRQ|Iraq,368,Agricultural water withdrawal as % of total renewable water resources,4273,2007,49.29890941,I,,0
IRQ|Iraq,368,Agricultural water withdrawal as % of total renewable water resources,4273,2012,43.17827732,I,,0
IRQ|Iraq,368,Agricultural water withdrawal as % of total renewable water resources,4273,2017,42.08769197,E,,0
IRQ|Iraq,368,Agricultural water withdrawal as % of total renewable water resources,4273,2018,34.17538393,E,,0
IRL|Ireland,372,Agricultural water withdrawal as % of total renewable water resources,4273,1972,0.325384615,I,,0
IRL|Ireland,372,Agricultural water withdrawal as % of total renewable water resources,4273,1977,0.278269231,I,,0
IRL|Ireland,372,Agricultural water withdrawal as % of total renewable water resources,4273,1982,0.263461539,I,,0
IRL|Ireland,372,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0.297115385,I,,0
IRL|Ireland,372,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.330769231,I,,0
IRL|Ireland,372,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.316826923,I,,0
IRL|Ireland,372,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.271153846,I,,0
IRL|Ireland,372,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.225480769,I,,0
IRL|Ireland,372,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.179807692,I,,0
IRL|Ireland,372,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.134134615,I,,0
IRL|Ireland,372,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.125,E,,0
ISR|Israel,376,Agricultural water withdrawal as % of total renewable water resources,4273,1972,70.01123596,I,,0
ISR|Israel,376,Agricultural water withdrawal as % of total renewable water resources,4273,1977,69.61797753,I,,0
ISR|Israel,376,Agricultural water withdrawal as % of total renewable water resources,4273,1982,72.10832783,E,,0
ISR|Israel,376,Agricultural water withdrawal as % of total renewable water resources,4273,1987,75.2371117,E,,0
ISR|Israel,376,Agricultural water withdrawal as % of total renewable water resources,4273,1992,68.43578564,E,,0
ISR|Israel,376,Agricultural water withdrawal as % of total renewable water resources,4273,1997,66.74356611,E,,0
ISR|Israel,376,Agricultural water withdrawal as % of total renewable water resources,4273,2002,57.35955056,E,,0
ISR|Israel,376,Agricultural water withdrawal as % of total renewable water resources,4273,2007,59.61797753,I,,0
ISR|Israel,376,Agricultural water withdrawal as % of total renewable water resources,4273,2012,62.20224719,I,,0
ISR|Israel,376,Agricultural water withdrawal as % of total renewable water resources,4273,2017,70.16853933,E,,0
ISR|Israel,376,Agricultural water withdrawal as % of total renewable water resources,4273,2018,65.8988764,E,,0
ITA|Italy,380,Agricultural water withdrawal as % of total renewable water resources,4273,1972,13.20551116,I,,0
ITA|Italy,380,Agricultural water withdrawal as % of total renewable water resources,4273,1977,12.76398327,I,,0
ITA|Italy,380,Agricultural water withdrawal as % of total renewable water resources,4273,1982,12.32245538,I,,0
ITA|Italy,380,Agricultural water withdrawal as % of total renewable water resources,4273,1987,11.88092749,I,,0
ITA|Italy,380,Agricultural water withdrawal as % of total renewable water resources,4273,1992,11.4393996,I,,0
ITA|Italy,380,Agricultural water withdrawal as % of total renewable water resources,4273,1997,10.9978717,I,,0
ITA|Italy,380,Agricultural water withdrawal as % of total renewable water resources,4273,2002,9.396609663,I,,0
ITA|Italy,380,Agricultural water withdrawal as % of total renewable water resources,4273,2007,6.738107684,E,,0
ITA|Italy,380,Agricultural water withdrawal as % of total renewable water resources,4273,2012,8.528489284,I,,0
ITA|Italy,380,Agricultural water withdrawal as % of total renewable water resources,4273,2017,8.886565604,I,,0
ITA|Italy,380,Agricultural water withdrawal as % of total renewable water resources,4273,2018,8.886565604,I,,0
JAM|Jamaica,388,Agricultural water withdrawal as % of total renewable water resources,4273,1997,5.776058922,I,,0
JAM|Jamaica,388,Agricultural water withdrawal as % of total renewable water resources,4273,2002,4.957695912,I,,0
JAM|Jamaica,388,Agricultural water withdrawal as % of total renewable water resources,4273,2007,4.139332902,E,,0
JAM|Jamaica,388,Agricultural water withdrawal as % of total renewable water resources,4273,2012,3.109779438,I,,0
JAM|Jamaica,388,Agricultural water withdrawal as % of total renewable water resources,4273,2017,1.05331239,I,,0
JAM|Jamaica,388,Agricultural water withdrawal as % of total renewable water resources,4273,2018,1.05331239,I,,0
JPN|Japan,392,Agricultural water withdrawal as % of total renewable water resources,4273,1982,13.51767442,I,,0
JPN|Japan,392,Agricultural water withdrawal as % of total renewable water resources,4273,1987,13.59093023,I,,0
JPN|Japan,392,Agricultural water withdrawal as % of total renewable water resources,4273,1992,13.62790698,E,,0
JPN|Japan,392,Agricultural water withdrawal as % of total renewable water resources,4273,1997,13.69302326,E,,0
JPN|Japan,392,Agricultural water withdrawal as % of total renewable water resources,4273,2002,13.03488372,E,,0
JPN|Japan,392,Agricultural water withdrawal as % of total renewable water resources,4273,2007,12.6744186,E,,0
JPN|Japan,392,Agricultural water withdrawal as % of total renewable water resources,4273,2012,12.59534884,I,,0
JPN|Japan,392,Agricultural water withdrawal as % of total renewable water resources,4273,2017,12.48837209,E,,0
JPN|Japan,392,Agricultural water withdrawal as % of total renewable water resources,4273,2018,12.48837209,I,,0
JOR|Jordan,400,Agricultural water withdrawal as % of total renewable water resources,4273,1977,34.85592316,I,,0
JOR|Jordan,400,Agricultural water withdrawal as % of total renewable water resources,4273,1982,43.82070438,I,,0
JOR|Jordan,400,Agricultural water withdrawal as % of total renewable water resources,4273,1987,57.73745998,I,,0
JOR|Jordan,400,Agricultural water withdrawal as % of total renewable water resources,4273,1992,78.65528282,E,,0
JOR|Jordan,400,Agricultural water withdrawal as % of total renewable water resources,4273,1997,65.58164354,I,,0
JOR|Jordan,400,Agricultural water withdrawal as % of total renewable water resources,4273,2002,55.17609392,E,,0
JOR|Jordan,400,Agricultural water withdrawal as % of total renewable water resources,4273,2007,62.8601921,E,,0
JOR|Jordan,400,Agricultural water withdrawal as % of total renewable water resources,4273,2012,49.30629669,E,,0
JOR|Jordan,400,Agricultural water withdrawal as % of total renewable water resources,4273,2017,59.19957311,I,,0
JOR|Jordan,400,Agricultural water withdrawal as % of total renewable water resources,4273,2018,59.19957311,I,,0
KAZ|Kazakhstan,398,Agricultural water withdrawal as % of total renewable water resources,4273,1997,20.33576238,I,,0
KAZ|Kazakhstan,398,Agricultural water withdrawal as % of total renewable water resources,4273,2002,13.99317406,E,,0
KAZ|Kazakhstan,398,Agricultural water withdrawal as % of total renewable water resources,4273,2007,13.33825293,E,,0
KAZ|Kazakhstan,398,Agricultural water withdrawal as % of total renewable water resources,4273,2012,11.52107739,E,,0
KAZ|Kazakhstan,398,Agricultural water withdrawal as % of total renewable water resources,4273,2017,13.94705285,E,,0
KAZ|Kazakhstan,398,Agricultural water withdrawal as % of total renewable water resources,4273,2018,14.58352551,E,,0
KEN|Kenya,404,Agricultural water withdrawal as % of total renewable water resources,4273,1992,4.738762215,I,,0
KEN|Kenya,404,Agricultural water withdrawal as % of total renewable water resources,4273,1997,3.833224756,I,,0
KEN|Kenya,404,Agricultural water withdrawal as % of total renewable water resources,4273,2002,4.896851249,I,,0
KEN|Kenya,404,Agricultural water withdrawal as % of total renewable water resources,4273,2007,5.992554677,I,,0
KEN|Kenya,404,Agricultural water withdrawal as % of total renewable water resources,4273,2012,6.21327063,E,,0
KEN|Kenya,404,Agricultural water withdrawal as % of total renewable water resources,4273,2017,10.53420195,I,,0
KEN|Kenya,404,Agricultural water withdrawal as % of total renewable water resources,4273,2018,10.53420195,I,,0
KWT|Kuwait,414,Agricultural water withdrawal as % of total renewable water resources,4273,1997,1934.8125,I,,0
KWT|Kuwait,414,Agricultural water withdrawal as % of total renewable water resources,4273,2002,2459.5,E,,0
KWT|Kuwait,414,Agricultural water withdrawal as % of total renewable water resources,4273,2007,2835.846154,I,,0
KWT|Kuwait,414,Agricultural water withdrawal as % of total renewable water resources,4273,2012,3212.192308,I,,0
KWT|Kuwait,414,Agricultural water withdrawal as % of total renewable water resources,4273,2017,3892,E,,0
KWT|Kuwait,414,Agricultural water withdrawal as % of total renewable water resources,4273,2018,3892,I,,0
KGZ|Kyrgyzstan,417,Agricultural water withdrawal as % of total renewable water resources,4273,1997,40.10923872,I,,0
KGZ|Kyrgyzstan,417,Agricultural water withdrawal as % of total renewable water resources,4273,2002,37.18491546,I,,0
KGZ|Kyrgyzstan,417,Agricultural water withdrawal as % of total renewable water resources,4273,2007,31.23719197,I,,0
KGZ|Kyrgyzstan,417,Agricultural water withdrawal as % of total renewable water resources,4273,2012,30.06181726,I,,0
KGZ|Kyrgyzstan,417,Agricultural water withdrawal as % of total renewable water resources,4273,2017,30.06181726,I,,0
KGZ|Kyrgyzstan,417,Agricultural water withdrawal as % of total renewable water resources,4273,2018,30.06181726,I,,0
LAO|Lao People's Democratic Republic,418,Agricultural water withdrawal as % of total renewable water resources,4273,2007,1.229085457,I,,0
LAO|Lao People's Democratic Republic,418,Agricultural water withdrawal as % of total renewable water resources,4273,2012,1.908245877,I,,0
LAO|Lao People's Democratic Republic,418,Agricultural water withdrawal as % of total renewable water resources,4273,2017,2.104947526,E,,0
LAO|Lao People's Democratic Republic,418,Agricultural water withdrawal as % of total renewable water resources,4273,2018,2.104947526,I,,0
LVA|Latvia,428,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.117229536,I,,0
LVA|Latvia,428,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.152261019,E,,0
LVA|Latvia,428,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.144819691,E,,0
LVA|Latvia,428,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.116771609,E,,0
LVA|Latvia,428,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.156859637,E,,0
LVA|Latvia,428,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.154922725,E,,0
LBN|Lebanon,422,Agricultural water withdrawal as % of total renewable water resources,4273,1977,14.72234884,I,,0
LBN|Lebanon,422,Agricultural water withdrawal as % of total renewable water resources,4273,1982,16.10739039,I,,0
LBN|Lebanon,422,Agricultural water withdrawal as % of total renewable water resources,4273,1987,17.49243195,I,,0
LBN|Lebanon,422,Agricultural water withdrawal as % of total renewable water resources,4273,1992,18.8774735,I,,0
LBN|Lebanon,422,Agricultural water withdrawal as % of total renewable water resources,4273,1997,19.93115701,I,,0
LBN|Lebanon,422,Agricultural water withdrawal as % of total renewable water resources,4273,2002,19.18720853,I,,0
LBN|Lebanon,422,Agricultural water withdrawal as % of total renewable water resources,4273,2007,16.9664668,I,,0
LBN|Lebanon,422,Agricultural water withdrawal as % of total renewable water resources,4273,2012,16.07817011,I,,0
LBN|Lebanon,422,Agricultural water withdrawal as % of total renewable water resources,4273,2017,15.54519209,I,,0
LBN|Lebanon,422,Agricultural water withdrawal as % of total renewable water resources,4273,2018,15.54519209,I,,0
LSO|Lesotho,426,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0.926538716,E,,0
LSO|Lesotho,426,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.592874476,I,,0
LSO|Lesotho,426,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.259210236,I,,0
LSO|Lesotho,426,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.12574454,I,,0
LSO|Lesotho,426,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.12574454,I,,0
LSO|Lesotho,426,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.12574454,I,,0
LSO|Lesotho,426,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.12574454,I,,0
LSO|Lesotho,426,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.12574454,I,,0
LBR|Liberia,430,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0.03362069,E,,0
LBR|Liberia,430,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.02272878,I,,0
LBR|Liberia,430,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.01183687,I,,0
LBR|Liberia,430,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.005301724,I,,0
LBR|Liberia,430,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.005301724,I,,0
LBR|Liberia,430,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.005301724,I,,0
LBR|Liberia,430,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.005301724,I,,0
LBR|Liberia,430,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.005301724,I,,0
LBY|Libya,434,Agricultural water withdrawal as % of total renewable water resources,4273,1987,413,I,,0
LBY|Libya,434,Agricultural water withdrawal as % of total renewable water resources,4273,1992,591.4285714,I,,0
LBY|Libya,434,Agricultural water withdrawal as % of total renewable water resources,4273,1997,541.6857143,I,,0
LBY|Libya,434,Agricultural water withdrawal as % of total renewable water resources,4273,2002,537.7065187,E,,0
LBY|Libya,434,Agricultural water withdrawal as % of total renewable water resources,4273,2007,609.5779671,E,,0
LBY|Libya,434,Agricultural water withdrawal as % of total renewable water resources,4273,2012,692.8571429,E,,0
LBY|Libya,434,Agricultural water withdrawal as % of total renewable water resources,4273,2017,692.8571429,I,,0
LBY|Libya,434,Agricultural water withdrawal as % of total renewable water resources,4273,2018,692.8571429,I,,0
LTU|Lithuania,440,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.052244898,I,,0
LTU|Lithuania,440,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.28,I,,0
LTU|Lithuania,440,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.333877551,E,,0
LTU|Lithuania,440,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.260612245,I,,0
LTU|Lithuania,440,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.240408163,E,,0
LTU|Lithuania,440,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.23322449,E,,0
LUX|Luxembourg,442,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.005714286,I,,0
LUX|Luxembourg,442,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.004935065,I,,0
LUX|Luxembourg,442,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.003636364,I,,0
LUX|Luxembourg,442,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.005714286,E,,0
LUX|Luxembourg,442,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.011428571,E,,0
LUX|Luxembourg,442,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.014285714,E,,0
MDG|Madagascar,450,Agricultural water withdrawal as % of total renewable water resources,4273,1987,4.614614243,I,,0
MDG|Madagascar,450,Agricultural water withdrawal as % of total renewable water resources,4273,1992,4.323442137,I,,0
MDG|Madagascar,450,Agricultural water withdrawal as % of total renewable water resources,4273,1997,4.03227003,I,,0
MDG|Madagascar,450,Agricultural water withdrawal as % of total renewable water resources,4273,2002,3.857566766,I,,0
MDG|Madagascar,450,Agricultural water withdrawal as % of total renewable water resources,4273,2007,3.857566766,I,,0
MDG|Madagascar,450,Agricultural water withdrawal as % of total renewable water resources,4273,2012,3.857566766,I,,0
MDG|Madagascar,450,Agricultural water withdrawal as % of total renewable water resources,4273,2017,3.857566766,I,,0
MDG|Madagascar,450,Agricultural water withdrawal as % of total renewable water resources,4273,2018,3.857566766,I,,0
MWI|Malawi,454,Agricultural water withdrawal as % of total renewable water resources,4273,1997,5.456452546,I,,0
MWI|Malawi,454,Agricultural water withdrawal as % of total renewable water resources,4273,2002,6.747685185,E,,0
MWI|Malawi,454,Agricultural water withdrawal as % of total renewable water resources,4273,2007,6.747685185,I,,0
MWI|Malawi,454,Agricultural water withdrawal as % of total renewable water resources,4273,2012,6.747685185,I,,0
MWI|Malawi,454,Agricultural water withdrawal as % of total renewable water resources,4273,2017,6.747685185,I,,0
MWI|Malawi,454,Agricultural water withdrawal as % of total renewable water resources,4273,2018,6.747685185,I,,0
MYS|Malaysia,458,Agricultural water withdrawal as % of total renewable water resources,4273,1992,1.097988506,I,,0
MYS|Malaysia,458,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.431896552,I,,0
MYS|Malaysia,458,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.431896552,I,,0
MYS|Malaysia,458,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.431896552,I,,0
MYS|Malaysia,458,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.431896552,I,,0
MYS|Malaysia,458,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.431896552,I,,0
MYS|Malaysia,458,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.431896552,I,,0
MDV|Maldives,462,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0,E,,0
MDV|Maldives,462,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0,I,,0
MDV|Maldives,462,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0,I,,0
MDV|Maldives,462,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0,I,,0
MDV|Maldives,462,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0,I,,0
MDV|Maldives,462,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0,I,,0
MDV|Maldives,462,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0,I,,0
MDV|Maldives,462,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0,I,,0
MLI|Mali,466,Agricultural water withdrawal as % of total renewable water resources,4273,1987,1.099166667,E,,0
MLI|Mali,466,Agricultural water withdrawal as % of total renewable water resources,4273,1992,2.213055556,I,,0
MLI|Mali,466,Agricultural water withdrawal as % of total renewable water resources,4273,1997,3.315,I,,0
MLI|Mali,466,Agricultural water withdrawal as % of total renewable water resources,4273,2002,4.1725,I,,0
MLI|Mali,466,Agricultural water withdrawal as % of total renewable water resources,4273,2007,4.229166667,I,,0
MLI|Mali,466,Agricultural water withdrawal as % of total renewable water resources,4273,2012,4.229166667,I,,0
MLI|Mali,466,Agricultural water withdrawal as % of total renewable water resources,4273,2017,4.229166667,I,,0
MLI|Mali,466,Agricultural water withdrawal as % of total renewable water resources,4273,2018,4.229166667,I,,0
MLT|Malta,470,Agricultural water withdrawal as % of total renewable water resources,4273,1997,22.50825083,I,,0
MLT|Malta,470,Agricultural water withdrawal as % of total renewable water resources,4273,2002,37.42574257,E,,0
MLT|Malta,470,Agricultural water withdrawal as % of total renewable water resources,4273,2007,40.1980198,E,,0
MLT|Malta,470,Agricultural water withdrawal as % of total renewable water resources,4273,2012,47.72277228,E,,0
MLT|Malta,470,Agricultural water withdrawal as % of total renewable water resources,4273,2017,55.44554455,E,,0
MLT|Malta,470,Agricultural water withdrawal as % of total renewable water resources,4273,2018,49.5049505,E,,0
MRT|Mauritania,478,Agricultural water withdrawal as % of total renewable water resources,4273,1982,8.489473684,I,,0
MRT|Mauritania,478,Agricultural water withdrawal as % of total renewable water resources,4273,1987,13.15789474,I,,0
MRT|Mauritania,478,Agricultural water withdrawal as % of total renewable water resources,4273,1992,13.15789474,I,,0
MRT|Mauritania,478,Agricultural water withdrawal as % of total renewable water resources,4273,1997,13.15789474,I,,0
MRT|Mauritania,478,Agricultural water withdrawal as % of total renewable water resources,4273,2002,11.94298246,I,,0
MRT|Mauritania,478,Agricultural water withdrawal as % of total renewable water resources,4273,2007,10.72807018,I,,0
MRT|Mauritania,478,Agricultural water withdrawal as % of total renewable water resources,4273,2012,10.72807018,I,,0
MRT|Mauritania,478,Agricultural water withdrawal as % of total renewable water resources,4273,2017,10.72807018,I,,0
MRT|Mauritania,478,Agricultural water withdrawal as % of total renewable water resources,4273,2018,10.72807018,I,,0
MUS|Mauritius,480,Agricultural water withdrawal as % of total renewable water resources,4273,1977,10.82947346,E,,0
MUS|Mauritius,480,Agricultural water withdrawal as % of total renewable water resources,4273,1982,12.74866782,E,,0
MUS|Mauritius,480,Agricultural water withdrawal as % of total renewable water resources,4273,1987,14.66786219,E,,0
MUS|Mauritius,480,Agricultural water withdrawal as % of total renewable water resources,4273,1992,16.1801042,E,,0
MUS|Mauritius,480,Agricultural water withdrawal as % of total renewable water resources,4273,1997,16.66681443,E,,0
MUS|Mauritius,480,Agricultural water withdrawal as % of total renewable water resources,4273,2002,17.42711938,E,,0
MUS|Mauritius,480,Agricultural water withdrawal as % of total renewable water resources,4273,2007,15.37622683,E,,0
MUS|Mauritius,480,Agricultural water withdrawal as % of total renewable water resources,4273,2012,13.26790258,E,,0
MUS|Mauritius,480,Agricultural water withdrawal as % of total renewable water resources,4273,2017,12.5045438,E,,0
MUS|Mauritius,480,Agricultural water withdrawal as % of total renewable water resources,4273,2018,11.05052708,E,,0
MEX|Mexico,484,Agricultural water withdrawal as % of total renewable water resources,4273,1997,13.12092975,E,,0
MEX|Mexico,484,Agricultural water withdrawal as % of total renewable water resources,4273,2002,12.14580158,E,,0
MEX|Mexico,484,Agricultural water withdrawal as % of total renewable water resources,4273,2007,13.11356866,E,,0
MEX|Mexico,484,Agricultural water withdrawal as % of total renewable water resources,4273,2012,13.71544617,E,,0
MEX|Mexico,484,Agricultural water withdrawal as % of total renewable water resources,4273,2017,14.46238049,E,,0
MEX|Mexico,484,Agricultural water withdrawal as % of total renewable water resources,4273,2018,14.56283774,E,,0
MNG|Mongolia,496,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.649646331,I,,0
MNG|Mongolia,496,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.646330681,I,,0
MNG|Mongolia,496,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.66091954,I,,0
MNG|Mongolia,496,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.728017241,I,,0
MNG|Mongolia,496,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.720977012,I,,0
MNG|Mongolia,496,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.720977012,I,,0
MAR|Morocco,504,Agricultural water withdrawal as % of total renewable water resources,4273,1992,35.10344828,E,,0
MAR|Morocco,504,Agricultural water withdrawal as % of total renewable water resources,4273,1997,35.63586207,I,,0
MAR|Morocco,504,Agricultural water withdrawal as % of total renewable water resources,4273,2002,38.10344828,E,,0
MAR|Morocco,504,Agricultural water withdrawal as % of total renewable water resources,4273,2007,34.02155172,I,,0
MAR|Morocco,504,Agricultural water withdrawal as % of total renewable water resources,4273,2012,31.57241379,I,,0
MAR|Morocco,504,Agricultural water withdrawal as % of total renewable water resources,4273,2017,31.57241379,I,,0
MAR|Morocco,504,Agricultural water withdrawal as % of total renewable water resources,4273,2018,31.57241379,I,,0
MOZ|Mozambique,508,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.261295591,I,,0
MOZ|Mozambique,508,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.292701311,I,,0
MOZ|Mozambique,508,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.330525762,I,,0
MOZ|Mozambique,508,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.394025137,I,,0
MOZ|Mozambique,508,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.457524511,I,,0
MOZ|Mozambique,508,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.495624136,I,,0
MOZ|Mozambique,508,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.495624136,I,,0
MMR|Myanmar,104,Agricultural water withdrawal as % of total renewable water resources,4273,1987,2.38568248,E,,0
MMR|Myanmar,104,Agricultural water withdrawal as % of total renewable water resources,4273,1992,2.442001396,I,,0
MMR|Myanmar,104,Agricultural water withdrawal as % of total renewable water resources,4273,1997,2.498320313,I,,0
MMR|Myanmar,104,Agricultural water withdrawal as % of total renewable water resources,4273,2002,2.532111663,I,,0
MMR|Myanmar,104,Agricultural water withdrawal as % of total renewable water resources,4273,2007,2.532111663,I,,0
MMR|Myanmar,104,Agricultural water withdrawal as % of total renewable water resources,4273,2012,2.532111663,I,,0
MMR|Myanmar,104,Agricultural water withdrawal as % of total renewable water resources,4273,2017,2.532111663,I,,0
MMR|Myanmar,104,Agricultural water withdrawal as % of total renewable water resources,4273,2018,2.532111663,I,,0
NAM|Namibia,516,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0.334051616,I,,0
NAM|Namibia,516,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.439426209,I,,0
NAM|Namibia,516,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.506765222,I,,0
NAM|Namibia,516,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.503633175,E,,0
NAM|Namibia,516,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.503633175,I,,0
NAM|Namibia,516,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.503633175,I,,0
NAM|Namibia,516,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.503633175,I,,0
NAM|Namibia,516,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.503633175,I,,0
NPL|Nepal,524,Agricultural water withdrawal as % of total renewable water resources,4273,2002,4.433872502,I,,0
NPL|Nepal,524,Agricultural water withdrawal as % of total renewable water resources,4273,2007,4.433872502,I,,0
NPL|Nepal,524,Agricultural water withdrawal as % of total renewable water resources,4273,2012,4.433872502,I,,0
NPL|Nepal,524,Agricultural water withdrawal as % of total renewable water resources,4273,2017,4.433872502,I,,0
NPL|Nepal,524,Agricultural water withdrawal as % of total renewable water resources,4273,2018,4.433872502,I,,0
NLD|Netherlands,528,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.223076923,I,,0
NLD|Netherlands,528,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.213934066,I,,0
NLD|Netherlands,528,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.057802198,E,,0
NLD|Netherlands,528,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.079010989,E,,0
NLD|Netherlands,528,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.066153846,E,,0
NLD|Netherlands,528,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.131538462,E,,0
NLD|Netherlands,528,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.332087912,E,,0
NZL|New Zealand,554,Agricultural water withdrawal as % of total renewable water resources,4273,1987,0.279493229,E,,0
NZL|New Zealand,554,Agricultural water withdrawal as % of total renewable water resources,4273,1992,0.339082569,E,,0
NZL|New Zealand,554,Agricultural water withdrawal as % of total renewable water resources,4273,1997,0.398671909,E,,0
NZL|New Zealand,554,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.611026649,E,,0
NZL|New Zealand,554,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.891972477,I,,0
NZL|New Zealand,554,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.980733945,I,,0
NZL|New Zealand,554,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.980733945,I,,0
NZL|New Zealand,554,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.980733945,I,,0
NIC|Nicaragua,558,Agricultural water withdrawal as % of total renewable water resources,4273,2002,0.71754194,I,,0
NIC|Nicaragua,558,Agricultural water withdrawal as % of total renewable water resources,4273,2007,0.719061512,I,,0
NIC|Nicaragua,558,Agricultural water withdrawal as % of total renewable water resources,4273,2012,0.72027717,I,,0
NIC|Nicaragua,558,Agricultural water withdrawal as % of total renewable water resources,4273,2017,0.72027717,I,,0
NIC|Nicaragua,558,Agricultural water withdrawal as % of total renewable water resources,4273,2018,0.72027717,I,,0
