Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","10.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","10.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","10.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","10.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","6.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","6.3","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","6.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","6.6","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","23.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","24.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","25.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","26.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","22.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","25","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","27.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","417","Kyrgyzstan","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","27.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","29.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","31.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","23.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","28.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","31.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","418","Lao People's Democratic Republic","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","32.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","9.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","9.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","9.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","9.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","10.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","9.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","7.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","8.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","8.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","8.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","7.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","7.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","10.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","9.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","9.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","9.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","8.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","428","Latvia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","8.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","14.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","21.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","29.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","15.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","20.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","26.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","11.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","19","E","Estimated value",""
"FS","Suite of Food Security Indicators","422","Lebanon","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","27.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","49.7","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","52","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","54.4","A","Official figure","Official estimate integrated with FAO data"
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","77.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","83.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","89.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","76.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","80","E","Estimated value",""
"FS","Suite of Food Security Indicators","426","Lesotho","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","83.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","79.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","80.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","81","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","80.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","80.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","86","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","87.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","87.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","86.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","86.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","88.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","89.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","90.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","89.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","430","Liberia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","89.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","29.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","30.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","33.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","35.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","37.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","39.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","23.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","25.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","27.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","30.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","30.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","32.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","33.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","35.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","38.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","41.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","43.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","434","Libya","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","45.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","15.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","13.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","12.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","10.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","11.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","9.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","14","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","12.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","10.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","9.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","9","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","7.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","15.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","13.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","12.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","11.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","440","Lithuania","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","10","E","Estimated value",""
