ISO,datatype,rcsi_people,rcsi_prevalence,method,date,year,month,day,i,rCSI_monthly,biweek,rCSI_biweekly,wb_region,incgrp,country
LKA,PREDICTION,,,Predicted,31/10/21,2021,10,31,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,01/11/21,2021,11,1,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,02/11/21,2021,11,2,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,03/11/21,2021,11,3,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,04/11/21,2021,11,4,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,05/11/21,2021,11,5,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,06/11/21,2021,11,6,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,07/11/21,2021,11,7,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,08/11/21,2021,11,8,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,09/11/21,2021,11,9,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,10/11/21,2021,11,10,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,11/11/21,2021,11,11,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,12/11/21,2021,11,12,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,13/11/21,2021,11,13,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,14/11/21,2021,11,14,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,15/11/21,2021,11,15,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,16/11/21,2021,11,16,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,17/11/21,2021,11,17,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,18/11/21,2021,11,18,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,19/11/21,2021,11,19,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,20/11/21,2021,11,20,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,21/11/21,2021,11,21,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,22/11/21,2021,11,22,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,23/11/21,2021,11,23,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,24/11/21,2021,11,24,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,25/11/21,2021,11,25,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,26/11/21,2021,11,26,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,27/11/21,2021,11,27,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,28/11/21,2021,11,28,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,29/11/21,2021,11,29,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,30/11/21,2021,11,30,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,01/12/21,2021,12,1,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,02/12/21,2021,12,2,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,03/12/21,2021,12,3,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,04/12/21,2021,12,4,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,05/12/21,2021,12,5,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,06/12/21,2021,12,6,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,07/12/21,2021,12,7,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,08/12/21,2021,12,8,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,09/12/21,2021,12,9,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,10/12/21,2021,12,10,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,11/12/21,2021,12,11,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,12/12/21,2021,12,12,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,13/12/21,2021,12,13,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,14/12/21,2021,12,14,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,15/12/21,2021,12,15,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,16/12/21,2021,12,16,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,17/12/21,2021,12,17,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,18/12/21,2021,12,18,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,19/12/21,2021,12,19,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,20/12/21,2021,12,20,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,21/12/21,2021,12,21,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,22/12/21,2021,12,22,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,23/12/21,2021,12,23,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,24/12/21,2021,12,24,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,25/12/21,2021,12,25,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,26/12/21,2021,12,26,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,27/12/21,2021,12,27,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,28/12/21,2021,12,28,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,29/12/21,2021,12,29,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,30/12/21,2021,12,30,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,31/12/21,2021,12,31,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,01/01/22,2022,1,1,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,02/01/22,2022,1,2,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,03/01/22,2022,1,3,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,04/01/22,2022,1,4,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,05/01/22,2022,1,5,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,06/01/22,2022,1,6,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,07/01/22,2022,1,7,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,08/01/22,2022,1,8,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,09/01/22,2022,1,9,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,10/01/22,2022,1,10,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,11/01/22,2022,1,11,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,12/01/22,2022,1,12,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,13/01/22,2022,1,13,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,14/01/22,2022,1,14,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,15/01/22,2022,1,15,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,16/01/22,2022,1,16,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,17/01/22,2022,1,17,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,18/01/22,2022,1,18,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,19/01/22,2022,1,19,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,20/01/22,2022,1,20,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,21/01/22,2022,1,21,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,22/01/22,2022,1,22,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,23/01/22,2022,1,23,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,24/01/22,2022,1,24,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,25/01/22,2022,1,25,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,26/01/22,2022,1,26,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,27/01/22,2022,1,27,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,28/01/22,2022,1,28,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,29/01/22,2022,1,29,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,30/01/22,2022,1,30,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,31/01/22,2022,1,31,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,01/02/22,2022,2,1,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,02/02/22,2022,2,2,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,03/02/22,2022,2,3,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,04/02/22,2022,2,4,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,05/02/22,2022,2,5,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,06/02/22,2022,2,6,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,07/02/22,2022,2,7,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,08/02/22,2022,2,8,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,09/02/22,2022,2,9,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,10/02/22,2022,2,10,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,11/02/22,2022,2,11,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,12/02/22,2022,2,12,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,13/02/22,2022,2,13,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,14/02/22,2022,2,14,LKA,,1,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,15/02/22,2022,2,15,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,16/02/22,2022,2,16,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,17/02/22,2022,2,17,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,18/02/22,2022,2,18,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,19/02/22,2022,2,19,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,20/02/22,2022,2,20,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,21/02/22,2022,2,21,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,22/02/22,2022,2,22,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,23/02/22,2022,2,23,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,24/02/22,2022,2,24,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,25/02/22,2022,2,25,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,26/02/22,2022,2,26,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,27/02/22,2022,2,27,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,28/02/22,2022,2,28,LKA,,2,,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,01/03/22,2022,3,1,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,02/03/22,2022,3,2,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,03/03/22,2022,3,3,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,04/03/22,2022,3,4,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,05/03/22,2022,3,5,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,06/03/22,2022,3,6,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,07/03/22,2022,3,7,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,08/03/22,2022,3,8,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,09/03/22,2022,3,9,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,9775862,45.112427,Predicted,10/03/22,2022,3,10,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,9534179,43.997135,Predicted,11/03/22,2022,3,11,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,9548035,44.061077,Predicted,12/03/22,2022,3,12,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,9534179,43.997135,Predicted,13/03/22,2022,3,13,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,9474520,43.721832,Predicted,14/03/22,2022,3,14,LKA,39.047459,1,44.177921,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,9344747,43.122967,Predicted,15/03/22,2022,3,15,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,9310177,42.96344,Predicted,16/03/22,2022,3,16,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8890372,41.026176,Predicted,17/03/22,2022,3,17,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8890372,41.026176,Predicted,18/03/22,2022,3,18,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8128535,37.510548,Predicted,19/03/22,2022,3,19,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8114545,37.445988,Predicted,20/03/22,2022,3,20,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8108206,37.416737,Predicted,21/03/22,2022,3,21,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7716140,35.607479,Predicted,22/03/22,2022,3,22,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7683180,35.455379,Predicted,23/03/22,2022,3,23,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7663231,35.363319,Predicted,24/03/22,2022,3,24,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7663231,35.363319,Predicted,25/03/22,2022,3,25,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7656536,35.332424,Predicted,26/03/22,2022,3,26,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7656536,35.332424,Predicted,27/03/22,2022,3,27,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,,,Predicted,28/03/22,2022,3,28,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7656536,35.332424,Predicted,29/03/22,2022,3,29,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7674608,35.415821,Predicted,30/03/22,2022,3,30,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7669538,35.392426,Predicted,31/03/22,2022,3,31,LKA,39.047459,2,37.444191,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7861610,36.278774,Predicted,01/04/22,2022,4,1,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8028874,37.050644,Predicted,02/04/22,2022,4,2,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8028874,37.050644,Predicted,03/04/22,2022,4,3,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8025872,37.036789,Predicted,04/04/22,2022,4,4,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7989805,36.87035,Predicted,05/04/22,2022,4,5,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7989805,36.87035,Predicted,06/04/22,2022,4,6,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7983098,36.839401,Predicted,07/04/22,2022,4,7,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7979638,36.823433,Predicted,08/04/22,2022,4,8,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7982374,36.83606,Predicted,09/04/22,2022,4,9,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7982374,36.83606,Predicted,10/04/22,2022,4,10,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7972234,36.789268,Predicted,11/04/22,2022,4,11,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8007574,36.952351,Predicted,12/04/22,2022,4,12,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8007574,36.952351,Predicted,13/04/22,2022,4,13,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7991364,36.877544,Predicted,14/04/22,2022,4,14,LKA,36.869003,1,36.861717,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7991364,36.877544,Predicted,15/04/22,2022,4,15,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7987722,36.860741,Predicted,16/04/22,2022,4,16,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7987722,36.860741,Predicted,17/04/22,2022,4,17,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7987722,36.860741,Predicted,18/04/22,2022,4,18,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7987722,36.860741,Predicted,19/04/22,2022,4,19,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7987722,36.860741,Predicted,20/04/22,2022,4,20,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7984718,36.846878,Predicted,21/04/22,2022,4,21,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7984718,36.846878,Predicted,22/04/22,2022,4,22,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7984718,36.846878,Predicted,23/04/22,2022,4,23,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7984718,36.846878,Predicted,24/04/22,2022,4,24,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7984718,36.846878,Predicted,25/04/22,2022,4,25,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7985105,36.848663,Predicted,26/04/22,2022,4,26,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7985105,36.848663,Predicted,27/04/22,2022,4,27,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7985105,36.848663,Predicted,28/04/22,2022,4,28,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,7985105,36.848663,Predicted,29/04/22,2022,4,29,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8060329,37.195797,Predicted,30/04/22,2022,4,30,LKA,36.869003,2,36.875381,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8041241,37.107712,Predicted,01/05/22,2022,5,1,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8041241,37.107712,Predicted,02/05/22,2022,5,2,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8042331,37.112743,Predicted,03/05/22,2022,5,3,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8042331,37.112743,Predicted,04/05/22,2022,5,4,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8038688,37.095932,Predicted,05/05/22,2022,5,5,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8061445,37.200947,Predicted,06/05/22,2022,5,6,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8061445,37.200947,Predicted,07/05/22,2022,5,7,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8061445,37.200947,Predicted,08/05/22,2022,5,8,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8061445,37.200947,Predicted,09/05/22,2022,5,9,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8042652,37.114223,Predicted,10/05/22,2022,5,10,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8036588,37.086239,Predicted,11/05/22,2022,5,11,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8036588,37.086239,Predicted,12/05/22,2022,5,12,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8036588,37.086239,Predicted,13/05/22,2022,5,13,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8036588,37.086239,Predicted,14/05/22,2022,5,14,LKA,37.187191,1,37.128559,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8036588,37.086239,Predicted,15/05/22,2022,5,15,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8036588,37.086239,Predicted,16/05/22,2022,5,16,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8049556,37.146084,Predicted,17/05/22,2022,5,17,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8049556,37.146084,Predicted,18/05/22,2022,5,18,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8049556,37.146084,Predicted,19/05/22,2022,5,19,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8049556,37.146084,Predicted,20/05/22,2022,5,20,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8052392,37.159172,Predicted,21/05/22,2022,5,21,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8052392,37.159172,Predicted,22/05/22,2022,5,22,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8052392,37.159172,Predicted,23/05/22,2022,5,23,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8062621,37.206375,Predicted,24/05/22,2022,5,24,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8062621,37.206375,Predicted,25/05/22,2022,5,25,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8062621,37.206375,Predicted,26/05/22,2022,5,26,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8062621,37.206375,Predicted,27/05/22,2022,5,27,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8062621,37.206375,Predicted,28/05/22,2022,5,28,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8062621,37.206375,Predicted,29/05/22,2022,5,29,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8090728,37.336079,Predicted,30/05/22,2022,5,30,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
LKA,PREDICTION,8276750,38.194511,Predicted,31/05/22,2022,5,31,LKA,37.187191,2,37.235481,South Asia,Lower middle income,Sri Lanka
