ISO,country,year,wb_region,incgrp,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code,fpi_sd,fpi_cv,fpi_mean,CPI_food
MDG,Madagascar,2016,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,.0044625765,1.0329598,.0043201842,106.20049
MDG,Madagascar,2017,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,.0089088967,.78552186,.011341373,116.10285
MDG,Madagascar,2018,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,.0032414095,.59579545,.0054404736,128.64232
MDG,Madagascar,2019,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,.0012514364,.4887931,.0025602579,134.82797
MDG,Madagascar,2020,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,.0025784262,.65862989,.0039148331,139.96942
MDG,Madagascar,2021,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,450,.0030870119,.52108634,.0059241853,150.33406
MDV,Maldives,2000,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.055250566,.84815353,.065142177,33.886822
MDV,Maldives,2001,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.039881706,.82197458,.048519392,34.588375
MDV,Maldives,2002,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.02825609,.63958395,.044178862,35.829079
MDV,Maldives,2003,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.032748379,.92533034,.035391014,33.651329
MDV,Maldives,2004,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.046318736,1.0506203,.044087034,39.022449
MDV,Maldives,2005,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.0098575782,.61693472,.015978316,42.05117
MDV,Maldives,2006,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.016175108,.83842063,.019292355,43.734924
MDV,Maldives,2007,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.02425856,.85487902,.0283766,50.809258
MDV,Maldives,2008,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.013297248,.36769935,.036163371,60.498569
MDV,Maldives,2009,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.022364257,.68252593,.032766897,60.811954
MDV,Maldives,2010,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.018222623,.757963,.024041573,65.359085
MDV,Maldives,2011,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.031422921,1.0329399,.03042086,78.38517
MDV,Maldives,2012,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.033126611,1.3578053,.024397174,92.208153
MDV,Maldives,2013,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.0070835166,.74938637,.0094524221,98.814423
MDV,Maldives,2014,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.0074669984,.66943532,.011154175,99.526558
MDV,Maldives,2015,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.0056782225,.70207655,.0080877542,100.00809
MDV,Maldives,2016,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.014547832,1.1858677,.012267669,100.58502
MDV,Maldives,2017,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.0080483304,.69636345,.011557658,106.21684
MDV,Maldives,2018,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.011942521,.77254152,.015458743,105.06593
MDV,Maldives,2019,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.0079619456,.75871742,.010493954,104.23536
MDV,Maldives,2020,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.0057207104,.93454325,.006121397,107.07703
MDV,Maldives,2021,South Asia,Upper middle income,142,Asia,034,Southern Asia,,,462,.0026676937,.73431456,.0036329031,109.04005
MEX,Mexico,2000,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0060613179,1.0989112,.0055157486,44.303524
MEX,Mexico,2001,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0069746408,.92048448,.0075771413,46.546753
MEX,Mexico,2002,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0082393503,.83078086,.0099175973,48.293583
MEX,Mexico,2003,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0056126276,.96101022,.0058403411,50.966488
MEX,Mexico,2004,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0074381749,.83759677,.0088803768,54.644646
MEX,Mexico,2005,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0058677085,.6222508,.0094298124,57.576969
MEX,Mexico,2006,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0092357434,.85226053,.010836761,59.68272
MEX,Mexico,2007,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0063867047,.87358105,.0073109469,63.634254
MEX,Mexico,2008,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0055005476,.59039009,.009316802,68.820343
MEX,Mexico,2009,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0050271228,.91145438,.0055154958,74.889259
MEX,Mexico,2010,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0045101508,.46199736,.0097622871,77.365372
MEX,Mexico,2011,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0076058158,.89902782,.0084600449,80.73835
MEX,Mexico,2012,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0072704153,.86856991,.0083705587,87.29628
MEX,Mexico,2013,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0062026992,.80576092,.0076979399,91.81144
MEX,Mexico,2014,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0047132857,.73790908,.0063873529,96.163879
MEX,Mexico,2015,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0034252731,.88756907,.0038591623,100
MEX,Mexico,2016,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0051919892,.80710542,.0064328513,104.46967
MEX,Mexico,2017,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0047868364,.60025257,.0079747038,111.74703
MEX,Mexico,2018,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0061297994,.93877542,.0065295696,117.10614
MEX,Mexico,2019,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0042148763,.77294767,.0054529905,122.24501
MEX,Mexico,2020,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0036766971,.60391164,.0060881376,130.33946
MEX,Mexico,2021,Latin America & Caribbean,Upper middle income,019,Americas,419,Latin America and the Caribbean,013,Central America,484,.0054014041,.58890641,.0091719227,139.76439
MKD,North Macedonia,2000,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,4.4079604e-07,.0013068473,.00033729727,75.110756
MKD,North Macedonia,2001,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.00011134112,.020041851,.0055554309,77.770935
MKD,North Macedonia,2002,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0093589732,1.2104341,.0077319145,79.258553
MKD,North Macedonia,2003,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0051706238,.78630352,.0065758624,77.841248
MKD,North Macedonia,2004,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0069023077,.64067227,.01077354,75.601105
MKD,North Macedonia,2005,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0076680537,.88847756,.0086305542,74.695732
MKD,North Macedonia,2006,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0065221409,.72392613,.0090094013,76.237442
MKD,North Macedonia,2007,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.010469066,.83547175,.012530725,79.076851
MKD,North Macedonia,2008,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.012591813,.97369546,.012931983,90.832771
MKD,North Macedonia,2009,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0118871,.93839961,.012667418,89.738907
MKD,North Macedonia,2010,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0046769632,.58921409,.0079376297,89.845329
MKD,North Macedonia,2011,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.009060448,.78284454,.011573751,95.377899
MKD,North Macedonia,2012,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0066758865,.810139,.0082404213,97.564705
MKD,North Macedonia,2013,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0090727741,1.1613091,.00781254,100.91053
MKD,North Macedonia,2014,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0023857569,.71402538,.0033412774,99.934212
MKD,North Macedonia,2015,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0056782942,1.2513701,.004537662,100.0031
MKD,North Macedonia,2016,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0032953955,.74725711,.0044099889,98.701088
MKD,North Macedonia,2017,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0063944971,1.1471133,.0055744252,98.948906
MKD,North Macedonia,2018,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0046860659,1.0618277,.0044132075,99.759758
MKD,North Macedonia,2019,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.0068699499,1.0373069,.0066228709,101.37324
MKD,North Macedonia,2020,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.005935471,.80021334,.0074173608,103.82077
MKD,North Macedonia,2021,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,807,.005091357,.65550452,.0077670813,107.01161
MLI,Mali,2000,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.012017735,1.1225606,.010705644,62.311192
MLI,Mali,2001,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.013039679,.79109925,.016482988,67.51458
MLI,Mali,2002,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.013654235,.83367115,.016378442,72.394279
MLI,Mali,2003,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.013843167,.74472457,.018588305,69.367737
MLI,Mali,2004,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.014019055,.60060757,.023341456,64.407112
MLI,Mali,2005,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.021798711,.70087671,.031102061,72.038216
MLI,Mali,2006,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.0081200683,.68539876,.011847218,71.754982
MLI,Mali,2007,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.013856664,.81186801,.017067632,73.08213
MLI,Mali,2008,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.014094737,.88957524,.015844345,82.615738
MLI,Mali,2009,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.014685809,.88751644,.016547084,85.741013
MLI,Mali,2010,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.0084229661,.66714573,.012625377,88.6138
MLI,Mali,2011,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.010192802,.67093432,.015191953,93.148758
MLI,Mali,2012,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.0082222167,.88299322,.0093117552,100.61963
MLI,Mali,2013,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.0069429325,.57231402,.012131333,97.321991
MLI,Mali,2014,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.009336045,.83974034,.011117776,97.109161
MLI,Mali,2015,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.012838586,.73433864,.017483195,100.06045
MLI,Mali,2016,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.01647987,.98894876,.016664028,96.801651
MLI,Mali,2017,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.013206402,.63251024,.020879349,98.870865
MLI,Mali,2018,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.015297972,.82580298,.018524965,101.30586
MLI,Mali,2019,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.0072102901,.69455385,.010381182,95.426758
MLI,Mali,2020,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.011269602,.61300945,.01838406,97.657013
MLI,Mali,2021,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,011,Western Africa,466,.018052513,1.1284143,.015998125,101.13632
MLT,Malta,2000,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,5.5945525e-06,.0043092887,.0012982542,62.340591
MLT,Malta,2001,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.00008520882,.017532522,.0048600435,64.828125
MLT,Malta,2002,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,4.1261924e-06,.0038702586,.0010661284,67.020477
MLT,Malta,2003,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,7.2894813e-06,.0051287687,.0014212927,68.041389
MLT,Malta,2004,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,2.4902008e-07,.0013305298,.00018715858,68.656395
MLT,Malta,2005,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0054933662,.57063818,.0096267061,68.647064
MLT,Malta,2006,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0063859853,.67943984,.0093988972,70.016335
MLT,Malta,2007,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0073055741,.77126706,.0094721718,73.06279
MLT,Malta,2008,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.008848805,.80595678,.010979255,78.92807
MLT,Malta,2009,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0076088519,.72248745,.010531466,83.956085
MLT,Malta,2010,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0047006863,.73966837,.0063551269,84.806763
MLT,Malta,2011,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0069574369,.66302997,.010493398,88.0746
MLT,Malta,2012,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0071620052,.66131377,.010829966,92.217896
MLT,Malta,2013,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0058871475,1.0774276,.005464077,96.615959
MLT,Malta,2014,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.00584991,.85469508,.0068444409,97.123802
MLT,Malta,2015,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0047111139,.78035325,.0060371556,100.00381
MLT,Malta,2016,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0042638429,.55013698,.0077505112,102.15681
MLT,Malta,2017,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0025797999,.71163076,.0036251943,105.69298
MLT,Malta,2018,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0040232991,.80408543,.0050035715,108.77701
MLT,Malta,2019,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0024904532,.67576289,.003685395,112.69299
MLT,Malta,2020,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.002938461,.76370502,.0038476388,114.83427
MLT,Malta,2021,Middle East & North Africa,High income,150,Europe,039,Southern Europe,,,470,.0037699947,.77208865,.0048828521,117.53241
MMR,Myanmar,2000,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.000015406074,.0071548177,.0021532448,10.795568
MMR,Myanmar,2001,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0007982488,.053661723,.014875571,11.796991
MMR,Myanmar,2002,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0068159667,.15708397,.043390591,17.471701
MMR,Myanmar,2003,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.002408135,.09324877,.025824845,25.688702
MMR,Myanmar,2004,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,3.2692285e-06,.0034463434,.00094860792,29.444193
MMR,Myanmar,2005,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.00019733807,.026675485,.0073977313,31.086035
MMR,Myanmar,2006,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0008788486,.056306738,.015608232,35.95435
MMR,Myanmar,2007,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0022658624,.090448052,.025051534,46.418056
MMR,Myanmar,2008,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0016476578,.077114873,.021366278,61.029022
MMR,Myanmar,2009,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0044639041,.99262041,.0044970908,70.616035
MMR,Myanmar,2010,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.000034483863,.011144118,.0030943553,73.334595
MMR,Myanmar,2011,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.00003207269,.010749913,.0029835303,76.053146
MMR,Myanmar,2012,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.000029914443,.010385466,.0028804142,78.771698
MMR,Myanmar,2013,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0076478529,.77829164,.0098264618,82.853439
MMR,Myanmar,2014,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0053227432,.80215597,.0066355467,88.558624
MMR,Myanmar,2015,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.014600735,.82948142,.017602244,100.1852
MMR,Myanmar,2016,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0096959351,.98007047,.0098930998,109.42877
MMR,Myanmar,2017,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0053208056,.98607779,.0053959289,114.2384
MMR,Myanmar,2018,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0049139163,.58270741,.0084329052,121.75127
MMR,Myanmar,2019,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0046043629,.73406303,.0062724352,132.71483
MMR,Myanmar,2020,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.003082714,.82717448,.0037268002,136.44571
MMR,Myanmar,2021,East Asia & Pacific,Lower middle income,142,Asia,035,South-eastern Asia,,,104,.0039419406,.56520307,.0069743791,142.72446
MNE,Montenegro,2000,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.00001114431,.0060930587,.0018290173,71.64489
MNE,Montenegro,2001,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.000011609296,.0064807236,.001791358,73.217316
MNE,Montenegro,2002,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.000011137136,.0063508381,.0017536482,74.789742
MNE,Montenegro,2003,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.000010647773,.0061994763,.0017175277,76.362167
MNE,Montenegro,2004,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.000010262243,.0060983212,.001682798,77.934593
MNE,Montenegro,2005,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,9.8362061e-06,.0059630042,.0016495386,79.507019
MNE,Montenegro,2006,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,9.4593952e-06,.0058482615,.0016174713,81.079445
MNE,Montenegro,2007,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,9.1098664e-06,.0057413364,.0015867153,82.651878
MNE,Montenegro,2008,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,8.7132321e-06,.005595908,.001557072,84.224304
MNE,Montenegro,2009,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,8.4016347e-06,.0054967906,.0015284618,85.79673
MNE,Montenegro,2010,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.0019928766,.55947417,.003562053,87.464981
MNE,Montenegro,2011,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.009165396,.96394122,.0095082521,91.044815
MNE,Montenegro,2012,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.006960758,.77760762,.0089515047,94.839928
MNE,Montenegro,2013,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.0050308951,.68999946,.0072911582,98.555138
MNE,Montenegro,2014,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.0043742028,.87443835,.0050022998,97.167175
MNE,Montenegro,2015,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.0036932381,.60285509,.006126245,100
MNE,Montenegro,2016,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.0033961846,.77904075,.0043594441,99.173935
MNE,Montenegro,2017,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.0023132558,.74528539,.0031038523,100.89548
MNE,Montenegro,2018,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.00209905,.63320297,.0033149719,101.32799
MNE,Montenegro,2019,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.0034009905,.77717501,.0043760934,104.49046
MNE,Montenegro,2020,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.0019689112,.76958978,.0025583904,106.166
MNE,Montenegro,2021,Europe & Central Asia,Upper middle income,150,Europe,039,Southern Europe,,,499,.0049316091,.80725384,.0061091185,109.92072
MNG,Mongolia,2000,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.00043941382,.038178485,.011509462,22.055233
MNG,Mongolia,2001,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,5.7295670e-06,.0045408225,.0012617906,23.643303
MNG,Mongolia,2002,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.000022630582,.0090348646,.0025048058,23.425432
MNG,Mongolia,2003,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.00011580335,.02043321,.0056674085,23.982985
MNG,Mongolia,2004,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.000340197,.035025153,.0097129345,26.383965
MNG,Mongolia,2005,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.0006609534,.048826091,.01353689,30.43961
MNG,Mongolia,2006,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.016701464,.87747669,.019033512,34.641666
MNG,Mongolia,2007,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.014979153,.72276765,.020724714,39.083332
MNG,Mongolia,2008,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.029516824,.77656108,.038009662,54.775002
MNG,Mongolia,2009,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.013182527,.52175599,.025265694,55.724998
MNG,Mongolia,2010,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.019775568,.49721944,.039772313,62.591667
MNG,Mongolia,2011,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.01289612,.80395728,.016040802,68.025002
MNG,Mongolia,2012,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.022366602,.88201261,.025358597,82.241669
MNG,Mongolia,2013,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.012028249,.67320698,.017867088,90.650002
MNG,Mongolia,2014,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.010104835,.68575692,.014735301,99.133331
MNG,Mongolia,2015,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.0088850008,.63289243,.014038722,100
MNG,Mongolia,2016,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.012986685,.65872395,.019714912,98.494522
MNG,Mongolia,2017,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.011445398,.81219524,.014091928,102.84949
MNG,Mongolia,2018,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.012780144,.64543372,.019800862,110.12898
MNG,Mongolia,2019,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.011828114,.67528647,.017515698,121.88265
MNG,Mongolia,2020,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.012310789,.66248649,.018582702,130.00291
MNG,Mongolia,2021,East Asia & Pacific,Lower middle income,142,Asia,030,Eastern Asia,,,496,.011585187,.54903293,.021101078,147.49516
MOZ,Mozambique,2000,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,508,.00011825384,.019802473,.0059716702,23.322018
MOZ,Mozambique,2001,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,508,.00025645935,.030411027,.0084331036,25.477232
MOZ,Mozambique,2002,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,508,.00079915533,.053691328,.014884253,29.476196
MOZ,Mozambique,2003,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,508,.00034665869,.035356861,.0098045664,34.020134
MOZ,Mozambique,2004,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,508,.00026566221,.030951316,.0085832281,37.949997
MOZ,Mozambique,2005,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,508,.000070234149,.015914895,.0044131079,40.902756
MOZ,Mozambique,2006,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,508,.00062039529,.047305156,.01311475,45.760712
MOZ,Mozambique,2007,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,508,.013481077,1.0839332,.012437184,50.859917
MOZ,Mozambique,2008,Sub-Saharan Africa,Low income,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,508,.009708331,.70551008,.013760726,60.374931
