ISO,country,govteffect,ge_se,ge_LCI,ge_UCI,year,incgrp,wb_region,disp_area,UN_status_detail,UNmemberstate,UN_status,territoryof,ISO_governing,UN_contregion_code,UN_continental_region,UN_subregion_code,UN_subregion,UN_intermedregion_code,UN_intermediary_region,m49_code,fsci_regions
JAM,Jamaica,.1903146505355835,.2117793709039688,50.77720260620117,72.53885650634766,1998,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.4144205152988434,.260444849729538,53.36538314819336,75.96154022216797,2020,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.4939841032028198,.2191562503576279,57.69230651855469,76.92308044433594,2019,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.2483407407999039,.2062724381685257,49.03845977783203,73.07691955566406,2015,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.2259185910224915,.1872066408395767,54.14634323120117,69.26829528808594,2006,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.2599991261959076,.21099753677845,52.91262054443359,72.81553649902344,2008,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.0112853981554508,.1986758708953857,44.54976272583008,63.03317642211914,2012,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.5039045810699463,.2124424874782562,58.17307662963867,76.92308044433594,2018,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.2753227949142456,.208562895655632,51.94174575805664,72.33009338378906,2007,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.2233204245567322,.2070294171571732,50.71089935302734,70.14218139648438,2011,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.13993801176548,.1739037185907364,49.72677612304688,64.48087310791016,1996,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.0198921356350183,.1769247949123383,47.95918273925781,64.79592132568359,2002,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.0628667548298836,.2034165114164352,46.66666793823242,67.17948913574219,2000,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,-.1152491122484207,.1791108697652817,41.17647171020508,60.29411697387695,2005,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.2152743488550186,.2088326513767242,49.28229522705078,69.37799072265625,2010,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.1687744408845901,.1822651475667953,52.70935821533203,69.4581298828125,2004,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.4723313748836517,.2106443047523499,58.17307662963867,75,2017,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JAM,Jamaica,.4119148552417755,.1970770359039307,56.25,74.03845977783203,2016,Upper middle income,Latin America & Caribbean,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,019,Americas,419,Latin America and the Caribbean,029,Caribbean,388,Latin America & Caribbean
JEY,Jersey,1.221135258674622,.4700356125831604,69.23076629638672,99.03845977783203,2020,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,1.37951934337616,.4433892965316772,70.14218139648438,99.52606964111328,2013,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,1.237182855606079,.4288454949855804,71.63461303710938,98.55769348144531,2019,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,,,,,2005,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,,,,,2004,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,,,,,1996,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,1.265190601348877,.4552962481975555,69.71154022216797,98.55769348144531,2017,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,,,,,2010,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,,,,,2006,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,,,,,2000,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,1.258490324020386,.4377831816673279,71.63461303710938,98.55769348144531,2018,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,,,,,2008,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,,,,,2009,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,,,,,1998,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,,,,,2007,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,,,,,2003,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,1.353286027908325,.4756076335906982,72.11538696289063,99.51923370361328,2014,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,,,,,2002,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,1.451013088226318,.4561000466346741,72.03791809082031,99.52606964111328,2012,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,1.299278855323792,.4443507492542267,73.07691955566406,99.51923370361328,2015,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,1.45526111125946,.4542071223258972,72.98577880859375,99.52606964111328,2011,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JEY,Jersey,1.268495678901672,.4321174323558807,72.11538696289063,99.03845977783203,2016,,,NO,UK Territory,0,Sovereignty unsettled,,GBR,150,Europe,154,Northern Europe,830,Channel Islands,832,Northern America and Europe
JOR,Jordan,-.0329142995178699,.1716632694005966,44.26229476928711,62.29508209228516,1996,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,-.0113729694858193,.191655695438385,44.07582855224609,63.03317642211914,2012,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.103582389652729,.1948758661746979,45.93301391601563,66.50717926025391,2010,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.1222114861011505,.1965594589710236,47.11538314819336,68.75,2015,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.0935696363449097,.1896143555641174,44.23077011108398,67.30769348144531,2017,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.2286688089370728,.1966403424739838,51.94174575805664,69.90291595458984,2008,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.0986720100045204,.2014484405517578,40.86538314819336,67.78845977783203,2019,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.1149040162563324,.1960410475730896,46.15384674072266,68.26923370361328,2018,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.1335435211658478,.1890896707773209,45.67307662963867,68.75,2016,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.0282044466584921,.1748129725456238,46.56862640380859,62.25490188598633,2005,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.06098423153162,.1786329001188278,48.76847457885742,67.48768615722656,2004,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.2266260832548141,.1939685195684433,51.4563102722168,70.87378692626953,2007,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.11650350689888,.1950905472040176,45.19230651855469,68.75,2014,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,-.0490888841450214,.1901725083589554,43.60189437866211,62.08530807495117,2013,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.1065834164619446,.1769247949123383,49.48979568481445,66.83673095703125,2002,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.2358157783746719,.1911722719669342,51.67464065551758,69.85646057128906,2009,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.1147701516747475,.2176456302404404,41.82692337036133,69.71154022216797,2020,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.0881749764084816,.199247732758522,46.44549942016602,66.3507080078125,2011,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.2025135904550552,.1779845058917999,54.14634323120117,68.78048706054688,2006,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,-.0157825760543346,.2034165114164352,43.58974456787109,65.12820434570313,2000,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.0477653853595257,.2043769657611847,44.55958557128906,68.39378356933594,1998,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JOR,Jordan,.2128708958625793,.1772011965513229,56.63265228271484,70.91836547851563,2003,Upper middle income,Middle East & North Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,145,Western Asia,,,400,Northern Africa & Western Asia
JPN,Japan,1.447717785835266,.2192396968603134,82.52426910400391,95.63106536865234,2007,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.454035997390747,.2187647670507431,82.29665374755859,96.65071868896484,2009,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.290751218795776,.1919062584638596,79.41176605224609,91.17646789550781,2005,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.674601316452026,.2222753614187241,87.5,99.03845977783203,2018,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.199341058731079,.2100628614425659,80,88.71794891357422,2000,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.58632218837738,.2290054857730865,85.57691955566406,99.03845977783203,2019,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.068672776222229,.1919351369142532,75.51020050048828,87.24489593505859,2002,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.36378014087677,.2079431414604187,80.78817749023438,90.64039611816406,2004,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.596165657043457,.2544762790203094,85.57691955566406,99.03845977783203,2020,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.065328240394592,.2108719348907471,76.68393707275391,87.56476593017578,1998,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.472546815872192,.2224169820547104,82.46445465087891,96.68246459960938,2011,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.619904518127441,.2224025875329971,85.09615325927734,98.07691955566406,2017,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.812477469444275,.2292499840259552,88.94230651855469,100,2014,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.415493845939636,.2197333872318268,81.51658630371094,95.26066589355469,2012,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.589434742927551,.1963275820016861,86.34146118164063,97.56097412109375,2006,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.618247628211975,.216800644993782,86.25592041015625,99.05213165283203,2013,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.217828392982483,.1987292915582657,77.55101776123047,89.28571319580078,2003,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.784167647361755,.227816566824913,87.98076629638672,99.51923370361328,2015,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.527407765388489,.2274033427238464,82.77511596679688,98.08612060546875,2010,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.821532249450684,.2193590849637985,90.86538696289063,99.51923370361328,2016,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,1.460432291030884,.2291915863752365,81.55339813232422,96.60194396972656,2008,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
JPN,Japan,.9102907776832581,.1682592183351517,72.13114929199219,85.24590301513672,1996,High income,East Asia & Pacific,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,030,Eastern Asia,,,392,Eastern Asia
KAZ,Kazakhstan,-.4403299391269684,.1975834220647812,25.59241676330566,50.23696517944336,2012,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.4098542034626007,.2114052623510361,24.17061614990234,53.08057022094727,2011,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.5798956751823425,.2044784128665924,16.50485420227051,46.11650466918945,2007,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.6258659362792969,.197916179895401,15.81632614135742,46.42856979370117,2003,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.7988399863243103,.2117793709039688,9.326424598693848,37.82383346557617,1998,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.43614462018013,.2020837962627411,24.8803825378418,49.76076507568359,2010,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.073581799864769,.2052531838417053,39.42307662963867,64.42308044433594,2015,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.6947174668312073,.2017225474119186,11.79487133026123,42.56410217285156,2000,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.6541258096694946,.200308084487915,13.79310321807861,46.79803085327148,2004,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.5330503582954407,.1962679475545883,21.3270149230957,46.91942977905273,2013,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.6191216707229614,.1787196695804596,18.62745094299316,44.11764526367188,2005,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,.1240962147712708,.2043674141168594,40.86538314819336,68.75,2019,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.4263095259666443,.1833902895450592,27.31707382202148,52.68292617797852,2006,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,.0217261053621769,.1988477110862732,39.90384674072266,66.34615325927734,2018,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.3915206789970398,.1967530995607376,27.27272796630859,52.15311050415039,2009,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.0430554747581482,.2055858373641968,40.38461685180664,64.42308044433594,2014,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,.0036756754852831,.199088916182518,39.42307662963867,66.82691955566406,2017,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.9584044814109802,.1791073083877563,6.010929107666016,27.86885261535645,1996,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.0672612339258194,.1965416967868805,39.42307662963867,63.46154022216797,2016,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.461570680141449,.1963773816823959,21.84465980529785,50.48543548583984,2008,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,.1555082648992538,.2216972708702087,43.26922988891602,70.67308044433594,2020,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KAZ,Kazakhstan,-.92998868227005,.1895017474889755,7.653061389923096,29.59183692932129,2002,Upper middle income,Europe & Central Asia,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,142,Asia,143,Central Asia,,,398,Central Asia
KEN,Kenya,-.5208500623703003,.1739037185907364,21.31147575378418,46.44808578491211,1996,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,404,Sub-Saharan Africa
KEN,Kenya,-.5901042819023132,.1906556040048599,16.99029159545898,45.63106918334961,2008,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,404,Sub-Saharan Africa
KEN,Kenya,-.5046507716178894,.2031547278165817,19.17098426818848,50.77720260620117,1998,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,404,Sub-Saharan Africa
KEN,Kenya,-.3015066981315613,.1755203008651733,31.73077011108398,52.40384674072266,2015,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,404,Sub-Saharan Africa
KEN,Kenya,-.5665673017501831,.187770664691925,18.95734596252441,45.97156524658203,2011,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,404,Sub-Saharan Africa
KEN,Kenya,-.620957612991333,.176694467663765,17.34693908691406,44.8979606628418,2003,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,404,Sub-Saharan Africa
KEN,Kenya,-.4575239717960358,.1705319881439209,24.64455032348633,47.39336395263672,2013,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,404,Sub-Saharan Africa
KEN,Kenya,-.3543688356876373,.198648601770401,25.48077011108398,52.88461685180664,2020,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,404,Sub-Saharan Africa
KEN,Kenya,-.523332953453064,.187798947095871,22.27488136291504,46.91942977905273,2012,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,404,Sub-Saharan Africa
KEN,Kenya,-.7021186351776123,.1677195280790329,16.17646980285645,40.19607925415039,2005,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,404,Sub-Saharan Africa
KEN,Kenya,-.3833901882171631,.1883110851049423,24.51922988891602,49.03845977783203,2019,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,404,Sub-Saharan Africa
KEN,Kenya,-.5308153033256531,.2112371474504471,16.92307662963867,49.23077011108398,2000,Lower middle income,Sub-Saharan Africa,NO,Member State,1,"Territory, region, or administrated by a state",Member State,,002,Africa,202,Sub-Saharan Africa,014,Eastern Africa,404,Sub-Saharan Africa
